OrderID,OrderLineNo,OrderDate,ShipDate,ShipMode,OrderStatus,PaymentMethod,Quantity,Discount,LineTotal,CustomerID,CustomerName,CustomerEmail,CustomerPhone,CustomerAddress,CustomerCity,CustomerState,CustomerZip,CustomerCountry,CustomerSegment,CustomerJoinDate,ProductID,ProductName,ProductCategory,ProductSubCategory,ProductBrand,ProductUnitPrice,ProductWeightKg,SupplierName,SupplierCountry,SalesPersonID,SalesPersonName,SalesPersonEmail,SalesPersonRegion,SalesPersonRegionManager,SalesPersonHireDate,StoreID,StoreCity,StoreState,StoreRegion
ORD-1573,3,23-10-2025,28-10-2025,Second Class,Returned,Credit Card,6,0.1,5412.64,CUST-0045,Brian Stein,chenbailey@example.net,(446)309-5396,88888 Peter Mountains Apt. 654,South Danielle,South Carolina,98453,United States,Consumer,30-08-2020,PROD-0031,Crestline Laptop 658,Electronics,Laptops,Nova,1002.34,23.34,Thompson PLC,Ghana,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-03,Natalieview,Missouri,South
ORD-1574,1,29-10-2025,04-11-2025,First Class,Returned,Bank Transfer,9,0.15,2152.4,CUST-0052,Justin Flores,cmartinez@example.org,(710)746-9632,78774 Johnson Lock,Theresaberg,Wisconsin,66750,United States,Home Office,13-11-2022,PROD-0053,Zenith Storage 241,Office Supplies,Storage,Crestline,281.36,27.79,Thompson-Johnson,Azerbaijan,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-02,North Annaville,Maine,Central
ORD-1575,1,02-07-2026,12-07-2026,Same Day,Cancelled,Credit Card,4,0.1,2941.27,CUST-0052,Justin Flores,cmartinez@example.org,(710)746-9632,78774 Johnson Lock,Theresaberg,Wisconsin,66750,United States,Home Office,13-11-2022,PROD-0038,Pinecrest Paper 459,Office Supplies,Paper,Meridian,817.02,33.76,"Foster, Garcia and Turner",Burkina Faso,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-04,Armstrongfort,Arizona,West
ORD-1576,2,12-12-2025,19-12-2025,Second Class,Shipped,Credit Card,10,0.2,6477.36,CUST-0044,Jennifer Sanders,joe15@example.org,4519522047,010 Lewis Drive Suite 143,Port Shannon,Minnesota,39973,United States,Consumer,11-03-2021,PROD-0014,Meridian Fan 578,Appliances,Fans,Nova,809.67,39.37,Guzman Inc,Malta,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-07,North Julie,Louisiana,South
ORD-1577,2,23-03-2025,02-04-2025,Standard Class,Cancelled,Debit Card,10,0.05,4767.57,CUST-0074,Kelly Bailey,kimheather@example.com,440-410-5123,673 Soto Ferry Suite 609,West Larry,New Jersey,26364,United States,Home Office,30-10-2022,PROD-0054,Meridian Chair 438,Furniture,Chairs,Falcon,501.85,8.35,Guzman Inc,Malta,SP-008,Lori Castillo,johnsongeorge@rowland-wells.com,South,Kevin Thompson,07-06-2020,ST-02,North Annaville,Maine,Central
ORD-1578,2,01-06-2026,12-06-2026,First Class,Cancelled,Credit Card,10,0.2,8010.64,CUST-0040,Heather Jones,dhayes@example.com,511-799-8679x8079,207 Lisa Villages Suite 182,South Scottport,Louisiana,5631,United States,Consumer,27-10-2021,PROD-0026,Pinecrest Phone 261,Electronics,Phones,Falcon,1001.33,28.17,Thompson-Johnson,Azerbaijan,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-02,North Annaville,Maine,Central
ORD-1579,1,22-06-2026,02-07-2026,Second Class,Cancelled,Store Credit,1,0.2,647.74,CUST-0012,Victor Baker,carlsonmichael@example.com,(798)816-9340x60883,595 Jennifer Hills,Sheilaville,Kentucky,66970,United States,Consumer,16-02-2022,PROD-0014,Meridian Fan 578,Appliances,Fans,Nova,809.67,39.37,Guzman Inc,Malta,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-03,Natalieview,Missouri,South
ORD-1580,2,10-05-2025,14-05-2025,First Class,Returned,PayPal,4,0.15,555.19,CUST-0038,Jeffrey Anderson MD,vincentwhitaker@example.com,860-860-7159,1605 Laurie River Suite 516,Keithville,Alabama,14376,United States,Consumer,19-10-2021,PROD-0025,Voltura Laptop 618,Electronics,Laptops,Pinecrest,163.29,14.03,Peterson and Sons,Uruguay,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-08,Andrewport,Maryland,Central
ORD-1581,3,30-08-2025,09-09-2025,Same Day,Shipped,PayPal,1,0.1,246.1,CUST-0056,Raymond Le,chelsea33@example.com,-5143,98665 Kelly Heights Apt. 574,Barrmouth,Ohio,98456,United States,Home Office,23-12-2022,PROD-0046,Voltura Paper 788,Office Supplies,Paper,Pinecrest,273.45,8.05,Oconnor Group,Somalia,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-02,North Annaville,Maine,Central
ORD-1582,2,23-02-2025,24-02-2025,Standard Class,Processing,Credit Card,9,0.2,5380.49,CUST-0008,Andrea Jones,richarddavid@example.net,799.609.1699,534 Anderson Rue,North Susan,Colorado,39822,United States,Consumer,13-11-2022,PROD-0024,Zenith Label 109,Office Supplies,Labels,Falcon,747.29,22.56,Thompson-Johnson,Azerbaijan,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-01,Rodriguezberg,Georgia,North
ORD-1583,2,29-05-2026,09-06-2026,Same Day,Cancelled,Bank Transfer,6,0.15,1266.33,CUST-0031,Tracy Ballard,christopher60@example.com,-11121,859 Deborah Roads,Port Erica,Utah,61353,United States,Small Business,16-02-2025,PROD-0028,Voltura Bookcase 834,Furniture,Bookcases,Argon,248.3,25.41,Copeland Group,Mauritius,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-07,North Julie,Louisiana,South
ORD-1584,3,24-03-2026,01-04-2026,Same Day,Processing,Bank Transfer,3,0,2429.01,CUST-0070,Cody Cole,fgarcia@example.com,-7259,826 Dominic Hollow,Wardview,Connecticut,35681,United States,Corporate,18-01-2023,PROD-0014,Meridian Fan 578,Appliances,Fans,Nova,809.67,39.37,Guzman Inc,Malta,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-03,Natalieview,Missouri,South
ORD-1585,3,02-05-2025,05-05-2025,Standard Class,Shipped,Bank Transfer,1,0,359.57,CUST-0020,Michael West,davisjeffrey@example.net,749.757.8856,4431 Leslie Summit Apt. 337,Freemanbury,Vermont,36742,United States,Home Office,16-03-2024,PROD-0019,Falcon Fan 258,Appliances,Fans,Voltura,359.57,38.75,Guzman Inc,Malta,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-03,Natalieview,Missouri,South
ORD-1586,2,10-03-2026,13-03-2026,Same Day,Returned,Debit Card,7,0.2,1390.48,CUST-0085,James Hernandez,tranrobin@example.net,+1-263-453-6541x9518,061 Cline Trail,Port Michellebury,Arizona,41224,United States,Corporate,21-03-2022,PROD-0028,Voltura Bookcase 834,Furniture,Bookcases,Argon,248.3,25.41,Copeland Group,Mauritius,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-02,North Annaville,Maine,Central
ORD-1587,1,22-06-2025,29-06-2025,Same Day,Returned,Credit Card,6,0,2565.9,CUST-0059,Timothy Smith,wyoung@example.com,649-390-4530x17426,9332 Hernandez Summit Suite 687,South Elizabethburgh,Florida,99768,United States,Home Office,09-04-2023,PROD-0033,Voltura Accessorie 782,Electronics,Accessories,Zenith,427.65,22.44,Meza-Elliott,Mongolia,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-08,Andrewport,Maryland,Central
ORD-1588,2,02-09-2024,14-09-2024,First Class,Delivered,Credit Card,9,0,9713.52,CUST-0074,Kelly Bailey,kimheather@example.com,440-410-5123,673 Soto Ferry Suite 609,West Larry,New Jersey,26364,United States,Home Office,30-10-2022,PROD-0032,Nova Table 415,Furniture,Tables,Argon,1079.28,31.87,"Wolfe, Sloan and Johnson",Reunion,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-04,Armstrongfort,Arizona,West
ORD-1589,3,19-05-2026,21-05-2026,Standard Class,Shipped,Store Credit,10,0.05,9522.23,CUST-0073,Kimberly Little,rodriguezjohn@example.net,(529)509-6561x014,6798 Michael Burg Suite 146,Stephensstad,Vermont,11754,United States,Small Business,28-02-2021,PROD-0031,Crestline Laptop 658,Electronics,Laptops,Nova,1002.34,23.34,Thompson PLC,Ghana,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-06,Williamsmouth,Vermont,East
ORD-1590,1,19-12-2024,28-12-2024,Same Day,Delivered,Store Credit,10,0,6642.6,CUST-0036,Dr. Gregory Hawkins,farmeraudrey@example.com,-10780,0229 Jones Streets Apt. 183,New Williamberg,Texas,49809,United States,Consumer,06-09-2022,PROD-0030,Pinecrest Binder 265,Office Supplies,Binders,Falcon,664.26,17.16,Schroeder PLC,Tokelau,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-02,North Annaville,Maine,Central
ORD-1591,1,11-08-2025,17-08-2025,Same Day,Cancelled,Store Credit,9,0.2,4362.55,CUST-0075,Michael Flynn,lloydamanda@example.com,737-714-7859x69691,249 Emily Island Apt. 341,Priceborough,Indiana,24493,United States,Consumer,13-06-2022,PROD-0020,Nova Accessorie 698,Electronics,Accessories,Falcon,605.91,34.12,Kelly-Combs,Tanzania,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-01,Rodriguezberg,Georgia,North
ORD-1592,2,25-06-2026,02-07-2026,First Class,Shipped,Credit Card,6,0.2,3809.95,CUST-0061,Elizabeth Johnson,lisa39@example.org,6658180170,65676 Miller Shore,Elliottside,New Jersey,71188,United States,Corporate,31-03-2021,PROD-0037,Voltura Fan 328,Appliances,Fans,Nova,793.74,16,Copeland Group,Mauritius,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-06,Williamsmouth,Vermont,East
ORD-1593,1,01-12-2024,13-12-2024,Same Day,Returned,Debit Card,10,0,5670.2,CUST-0089,Carl Stein,david70@example.org,001-566-470-6625,7209 Deborah Parks Suite 870,North Wendyborough,Tennessee,11998,United States,Home Office,24-12-2021,PROD-0060,Meridian Fan 358,Appliances,Fans,Zenith,567.02,29.99,"Foster, Garcia and Turner",Burkina Faso,SP-010,Dennis Hood,hernandezheather@miller.net,Central,Zachary Sanford,25-01-2021,ST-05,West Richard,South Carolina,East
ORD-1594,2,01-07-2026,13-07-2026,Same Day,Delivered,Debit Card,10,0,6116.8,CUST-0074,Kelly Bailey,kimheather@example.com,440-410-5123,673 Soto Ferry Suite 609,West Larry,New Jersey,26364,United States,Home Office,30-10-2022,PROD-0004,Pinecrest Kitchen 612,Appliances,Kitchen,Crestline,611.68,4.35,Yu-Brooks,Western Sahara,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-05,West Richard,South Carolina,East
ORD-1595,2,29-08-2025,03-09-2025,First Class,Processing,Credit Card,3,0.1,1753.81,CUST-0065,Kristen Rowe,powens@example.com,245-587-7175x3556,48996 Hernandez Isle,Rochaborough,Montana,30650,United States,Small Business,25-06-2022,PROD-0005,Argon Binder 880,Office Supplies,Binders,Crestline,649.56,31.17,"Wolfe, Sloan and Johnson",Reunion,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-05,West Richard,South Carolina,East
ORD-1596,1,06-08-2024,17-08-2024,First Class,Shipped,Bank Transfer,8,0,405.76,CUST-0015,David Walsh,rsims@example.com,443-545-5812,231 Russell Plains Suite 603,Merrittfort,New Hampshire,55570,United States,Consumer,13-07-2022,PROD-0039,Pinecrest Paper 282,Office Supplies,Paper,Pinecrest,50.72,23.9,Thompson PLC,Ghana,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-03,Natalieview,Missouri,South
ORD-1597,3,17-09-2024,23-09-2024,Second Class,Cancelled,Bank Transfer,2,0,195.18,CUST-0024,Alicia Hubbard,barbara27@example.net,+1-374-429-6717x5655,7468 Shawn Island Suite 516,Lake Mary,Oregon,67950,United States,Home Office,15-09-2024,PROD-0052,Voltura Label 381,Office Supplies,Labels,Falcon,97.59,11.5,Schroeder PLC,Tokelau,SP-009,John Guerrero,maypaul@mcclure-wood.info,North,Tanya Buchanan,07-11-2018,ST-01,Rodriguezberg,Georgia,North
ORD-1598,3,04-12-2025,16-12-2025,First Class,Delivered,PayPal,3,0,910.56,CUST-0050,Maria Cole,david89@example.org,001-626-380-1824x22535,84249 Wayne Extension Apt. 299,Morrowland,Florida,44753,United States,Consumer,17-10-2024,PROD-0016,Crestline Vacuum 385,Appliances,Vacuums,Falcon,303.52,36.94,Guzman Inc,Malta,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-08,Andrewport,Maryland,Central
ORD-1599,2,17-02-2026,24-02-2026,Second Class,Cancelled,Bank Transfer,8,0,4893.44,CUST-0015,David Walsh,rsims@example.com,443-545-5812,231 Russell Plains Suite 603,Merrittfort,New Hampshire,55570,United States,Consumer,13-07-2022,PROD-0004,Pinecrest Kitchen 612,Appliances,Kitchen,Crestline,611.68,4.35,Yu-Brooks,Western Sahara,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-08,Andrewport,Maryland,Central
ORD-1600,2,25-04-2026,26-04-2026,Same Day,Processing,Store Credit,5,0.2,814.96,CUST-0061,Elizabeth Johnson,lisa39@example.org,6658180170,65676 Miller Shore,Elliottside,New Jersey,71188,United States,Corporate,31-03-2021,PROD-0017,Nova Kitchen 195,Appliances,Kitchen,Voltura,203.74,19.48,Kelly-Combs,Tanzania,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-07,North Julie,Louisiana,South
ORD-1601,2,07-06-2025,14-06-2025,First Class,Processing,PayPal,10,0.15,1175.55,CUST-0088,Ann Aguirre,margaret90@example.org,521-335-6804x42067,21003 James Locks Suite 199,South Kyle,Kentucky,34425,United States,Small Business,03-03-2025,PROD-0003,Pinecrest Laptop 887,Electronics,Laptops,Argon,138.3,17.45,Schroeder PLC,Tokelau,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-06,Williamsmouth,Vermont,East
ORD-1602,3,15-10-2024,23-10-2024,Second Class,Returned,PayPal,4,0.15,692.72,CUST-0013,Jason Bentley,christinaturner@example.net,9449369957,721 Robertson Roads,Nguyenport,Oklahoma,81668,United States,Corporate,05-04-2022,PROD-0017,Nova Kitchen 195,Appliances,Kitchen,Voltura,203.74,19.48,Kelly-Combs,Tanzania,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-07,North Julie,Louisiana,South
ORD-1603,1,29-08-2025,07-09-2025,Standard Class,Delivered,Bank Transfer,1,0.15,292.5,CUST-0087,Angela Davis,danafoster@example.net,001-706-723-4456,3132 Eric Expressway Suite 756,Haynesstad,New Jersey,16326,United States,Small Business,06-04-2023,PROD-0045,Crestline Table 774,Furniture,Tables,Zenith,344.12,26.59,"Foster, Garcia and Turner",Burkina Faso,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-06,Williamsmouth,Vermont,East
ORD-1604,2,27-12-2025,02-01-2026,First Class,Shipped,Credit Card,4,0.15,3983.34,CUST-0013,Jason Bentley,christinaturner@example.net,9449369957,721 Robertson Roads,Nguyenport,Oklahoma,81668,United States,Corporate,05-04-2022,PROD-0034,Voltura Vacuum 985,Appliances,Vacuums,Crestline,1171.57,32.45,"Yu, Banks and Thompson",Monaco,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-08,Andrewport,Maryland,Central
ORD-1605,3,15-07-2026,25-07-2026,Standard Class,Delivered,Credit Card,4,0.1,1113.8,CUST-0004,Juan Dunlap,maldonadoamanda@example.com,001-551-446-2704x82814,88095 Smith Lake Suite 303,Carlsonmouth,North Dakota,74865,United States,Corporate,26-04-2025,PROD-0040,Zenith Storage 494,Office Supplies,Storage,Voltura,309.39,28.38,Guzman Inc,Malta,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-01,Rodriguezberg,Georgia,North
ORD-1606,2,18-02-2026,20-02-2026,Same Day,Delivered,Bank Transfer,3,0,1445.4,CUST-0078,Kim Carlson,mariopadilla@example.com,001-448-512-6042,536 Thomas Roads,Port Jamie,Arkansas,35722,United States,Corporate,21-09-2023,PROD-0009,Voltura Vacuum 830,Appliances,Vacuums,Pinecrest,481.8,26.9,"Yu, Banks and Thompson",Monaco,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-03,Natalieview,Missouri,South
ORD-1607,1,16-11-2025,21-11-2025,First Class,Delivered,Bank Transfer,3,0.2,2736.72,CUST-0036,Dr. Gregory Hawkins,farmeraudrey@example.com,-10780,0229 Jones Streets Apt. 183,New Williamberg,Texas,49809,United States,Consumer,06-09-2022,PROD-0050,Falcon Monitor 783,Electronics,Monitors,Argon,1140.3,35.67,"Wolfe, Sloan and Johnson",Reunion,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-06,Williamsmouth,Vermont,East
ORD-1608,1,18-06-2026,23-06-2026,Same Day,Shipped,Store Credit,3,0.05,2123.71,CUST-0050,Maria Cole,david89@example.org,001-626-380-1824x22535,84249 Wayne Extension Apt. 299,Morrowland,Florida,44753,United States,Consumer,17-10-2024,PROD-0022,Voltura Table 692,Furniture,Tables,Nova,745.16,16.83,Thompson PLC,Ghana,SP-001,Lance Mccall,daniellegarcia@taylor-mcgee.com,North,Tanya Buchanan,30-08-2020,ST-05,West Richard,South Carolina,East
ORD-1609,2,28-01-2026,30-01-2026,Second Class,Returned,Credit Card,3,0.1,704.73,CUST-0051,Patricia Baker,katiebutler@example.net,9783447364,76773 Lawson Island,Port Michelleland,Arizona,94658,United States,Small Business,07-03-2022,PROD-0012,Voltura Paper 385,Office Supplies,Paper,Falcon,261.01,5.38,Peterson and Sons,Uruguay,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-08,Andrewport,Maryland,Central
ORD-1610,3,21-11-2024,22-11-2024,First Class,Cancelled,Credit Card,2,0,546.9,CUST-0057,Breanna Gilbert,johnsantiago@example.net,230.416.5712,773 Morris Rue Apt. 193,Port Amanda,Oklahoma,70644,United States,Home Office,10-04-2024,PROD-0046,Voltura Paper 788,Office Supplies,Paper,Pinecrest,273.45,8.05,Oconnor Group,Somalia,SP-005,Christopher Bennett,paynerachael@morgan.info,North,Tanya Buchanan,23-10-2022,ST-02,North Annaville,Maine,Central
ORD-1611,1,02-07-2025,03-07-2025,First Class,Cancelled,Store Credit,7,0,1914.57,CUST-0064,Tracy Grant,paulscott@example.com,+1-317-551-8304x6990,3540 Sharon Streets,Port Steven,Arkansas,15877,United States,Small Business,25-04-2024,PROD-0010,Falcon Label 223,Office Supplies,Labels,Voltura,273.51,13.59,"Yu, Banks and Thompson",Monaco,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-01,Rodriguezberg,Georgia,North
ORD-1612,3,31-03-2025,08-04-2025,Standard Class,Returned,Debit Card,7,0.05,2843.87,CUST-0001,Brian Yang,garzaanthony@example.org,538.990.8386,26542 Susan Junction Apt. 161,North Judithbury,Iowa,47553,United States,Consumer,26-10-2024,PROD-0033,Voltura Accessorie 782,Electronics,Accessories,Zenith,427.65,22.44,Meza-Elliott,Mongolia,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-08,Andrewport,Maryland,Central
ORD-1613,2,03-10-2024,05-10-2024,First Class,Processing,Bank Transfer,10,0.1,1469.61,CUST-0001,Brian Yang,garzaanthony@example.org,538.990.8386,26542 Susan Junction Apt. 161,North Judithbury,Iowa,47553,United States,Consumer,26-10-2024,PROD-0025,Voltura Laptop 618,Electronics,Laptops,Pinecrest,163.29,14.03,Peterson and Sons,Uruguay,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-08,Andrewport,Maryland,Central
ORD-1614,2,09-09-2024,15-09-2024,Standard Class,Cancelled,PayPal,9,0.2,5397.62,CUST-0008,Andrea Jones,richarddavid@example.net,799.609.1699,534 Anderson Rue,North Susan,Colorado,39822,United States,Consumer,13-11-2022,PROD-0041,Meridian Phone 171,Electronics,Phones,Argon,749.67,26.57,Thompson-Johnson,Azerbaijan,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-02,North Annaville,Maine,Central
ORD-1615,3,04-03-2026,11-03-2026,Same Day,Delivered,PayPal,4,0,930.16,CUST-0083,Lori Mason,zhenderson@example.org,+1-788-892-4141x8328,6303 Sandy Crescent,North Sandra,Montana,59925,United States,Home Office,24-08-2023,PROD-0013,Falcon Vacuum 926,Appliances,Vacuums,Meridian,232.54,3.97,"Foster, Garcia and Turner",Burkina Faso,SP-003,Amber Kim,acosta@macias-bell.biz,South,Kevin Thompson,12-03-2019,ST-01,Rodriguezberg,Georgia,North
ORD-1616,1,12-09-2025,24-09-2025,Second Class,Delivered,Store Credit,4,0,4220.28,CUST-0063,Wyatt Young,barbara53@example.com,(483)864-4089,56856 Hernandez Lane Apt. 873,Port Michelle,Arkansas,30037,United States,Corporate,01-02-2022,PROD-0006,Nova Accessorie 214,Electronics,Accessories,Argon,1055.07,33.28,Smith-Hardin,Cook Islands,SP-011,Crystal Brown,acardenas@mcdaniel.com,South,Kevin Thompson,10-06-2021,ST-08,Andrewport,Maryland,Central
ORD-1617,3,25-09-2025,04-10-2025,Same Day,Delivered,Credit Card,5,0.05,5126.58,CUST-0031,Tracy Ballard,christopher60@example.com,-11121,859 Deborah Roads,Port Erica,Utah,61353,United States,Small Business,16-02-2025,PROD-0032,Nova Table 415,Furniture,Tables,Argon,1079.28,31.87,"Wolfe, Sloan and Johnson",Reunion,SP-007,Deborah Campbell,codylong@larsen.biz,South,Kevin Thompson,09-02-2019,ST-02,North Annaville,Maine,Central
ORD-1618,3,14-01-2025,21-01-2025,Same Day,Returned,Debit Card,2,0,1223.36,CUST-0044,Jennifer Sanders,joe15@example.org,4519522047,010 Lewis Drive Suite 143,Port Shannon,Minnesota,39973,United States,Consumer,11-03-2021,PROD-0004,Pinecrest Kitchen 612,Appliances,Kitchen,Crestline,611.68,4.35,Yu-Brooks,Western Sahara,SP-006,Matthew Lawson,gmoore@harris-lee.net,North,Tanya Buchanan,30-11-2022,ST-01,Rodriguezberg,Georgia,North
ORD-1619,3,06-02-2025,18-02-2025,Standard Class,Cancelled,Store Credit,3,0.05,861.1,CUST-0075,Michael Flynn,lloydamanda@example.com,737-714-7859x69691,249 Emily Island Apt. 341,Priceborough,Indiana,24493,United States,Consumer,13-06-2022,PROD-0015,Argon Laptop 919,Electronics,Laptops,Zenith,302.14,7.69,Guzman Inc,Malta,SP-002,Mark Mccarty,sean43@steele.com,East,Michael Anderson,22-04-2023,ST-01,Rodriguezberg,Georgia,North
ORD-1620,1,11-05-2025,12-05-2025,First Class,Delivered,Bank Transfer,3,0.15,773.98,CUST-0006,Michael Lewis,jenniferkhan@example.net,337.263.1165x6670,513 James Mission Apt. 624,North Micheleland,North Carolina,61138,United States,Corporate,31-10-2021,PROD-0016,Crestline Vacuum 385,Appliances,Vacuums,Falcon,303.52,36.94,Guzman Inc,Malta,SP-012,Steven Klein,davidtodd@rush.com,South,Kevin Thompson,08-06-2023,ST-03,Natalieview,Missouri,South
ORD-1621,3,04-11-2025,06-11-2025,Second Class,Delivered,Debit Card,2,0.05,529.32,CUST-0079,Diana Mayer,shawn75@example.net,5179518636,4589 Ashlee Oval Suite 001,Hayesland,Montana,82575,United States,Small Business,02-07-2024,PROD-0011,Zenith Desk 824,Furniture,Desks,Nova,278.59,36.23,Kelly-Combs,Tanzania,SP-014,Andrea Hughes,rarnold@ellis.org,West,Tiffany Fry,09-02-2022,ST-02,North Annaville,Maine,Central
